date,close,volume,open,high,low,symbol
2021-04-09,14.4,195170880,14.214,14.408,14.175,NVDA
2021-04-08,14.317,244414920,14.2528,14.4715,14.2489,NVDA
2021-04-07,14.1435,251284360,13.8808,14.2435,13.7115,NVDA
2021-04-06,13.8615,191745960,13.9997,14.0541,13.7736,NVDA
2021-04-05,13.9875,255671400,13.8675,14.014,13.733,NVDA
2021-04-01,13.8118,308274600,13.5723,13.87,13.5113,NVDA
2021-03-31,13.3483,314777520,13.0155,13.4705,12.9825,NVDA
2021-03-30,12.8718,200202480,12.842,12.9753,12.705,NVDA
2021-03-29,12.9483,273519880,12.8203,13.0625,12.7,NVDA
2021-03-26,12.8393,363968960,12.5545,12.8563,12.3735,NVDA
2021-03-25,12.5353,295144560,12.4995,12.7148,12.272,NVDA
2021-03-24,12.643,245838520,13.1512,13.1591,12.6368,NVDA
2021-03-23,13.0708,222046080,13.2542,13.3445,13.0213,NVDA
2021-03-22,13.1863,297803080,12.9128,13.3945,12.9068,NVDA
2021-03-19,12.8458,299206960,12.75,12.9215,12.6125,NVDA
2021-03-18,12.7225,294188080,13.1365,13.184,12.717,NVDA
2021-03-17,13.3413,243864200,13.0398,13.4533,12.9895,NVDA
2021-03-16,13.2913,272129600,13.3565,13.5125,13.1168,NVDA
2021-03-15,13.1913,222520440,12.8648,13.2068,12.7671,NVDA
2021-03-12,12.856,243963960,12.6483,12.8888,12.59,NVDA
2021-03-11,12.9935,299914280,12.95,13.0463,12.7345,NVDA
2021-03-10,12.4683,384376560,12.8405,12.98,12.4575,NVDA
2021-03-09,12.5203,521825600,12.1303,12.6168,12.0593,NVDA
2021-03-08,11.5933,543111600,12.45,12.4713,11.5665,NVDA
2021-03-05,12.4615,542838800,12.55,12.55,11.6793,NVDA
2021-03-04,12.3703,573345200,12.8008,12.975,12.0838,NVDA
2021-03-03,12.8048,377590280,13.4263,13.4515,12.7988,NVDA
2021-03-02,13.4063,264114120,13.9,13.9205,13.396,NVDA
2021-03-01,13.8417,353183000,13.875,13.925,13.5532,NVDA
2021-02-26,13.7145,500930400,13.7525,13.8545,13.361,NVDA
2021-02-25,13.3075,824436000,14.0454,14.3748,13.2163,NVDA
2021-02-24,14.499,448319200,14.1228,14.5068,13.756,NVDA
2021-02-23,14.142,391779320,14.0753,14.2388,13.3895,NVDA
2021-02-22,14.3558,325885560,14.7748,15.1333,14.325,NVDA
2021-02-19,14.9265,271724120,15.0245,15.177,14.8467,NVDA
2021-02-18,14.829,234080800,14.729,14.8732,14.575,NVDA
2021-02-17,14.906,275698680,15.171,15.2235,14.78,NVDA
2021-02-16,15.3303,321959520,15.0643,15.3725,14.95,NVDA
2021-02-12,14.9613,374757480,15.05,15.2911,14.775,NVDA
2021-02-11,15.2508,450827600,14.9803,15.2723,14.925,NVDA
2021-02-10,14.7643,485352400,14.4633,14.905,14.3414,NVDA
2021-02-09,14.2632,287560120,14.3406,14.5833,14.2225,NVDA
2021-02-08,14.4387,434622800,13.7272,14.4738,13.7272,NVDA
2021-02-05,13.591,169153640,13.725,13.7373,13.5458,NVDA
2021-02-04,13.6643,201338480,13.531,13.6735,13.3379,NVDA
2021-02-03,13.5305,245409280,13.636,13.9318,13.5165,NVDA
2021-02-02,13.5568,220438280,13.3988,13.572,13.2855,NVDA
2021-02-01,13.237,217204320,13.0534,13.2708,12.9028,NVDA
2021-01-29,12.9898,271552040,13.075,13.3348,12.9115,NVDA
2021-01-28,13.051,228315960,12.9963,13.3398,12.9605,NVDA
2021-01-27,12.9178,371272840,13.23,13.2327,12.7938,NVDA
2021-01-26,13.4353,163980400,13.5804,13.6448,13.3875,NVDA
2021-01-25,13.6533,251111160,13.7818,13.8285,13.2365,NVDA
2021-01-22,13.7125,246818560,13.7401,13.8417,13.6273,NVDA
2021-01-21,13.8675,338339600,13.4186,13.9994,13.253,NVDA
2021-01-20,13.3658,258570880,13.1118,13.4305,13.0568,NVDA
2021-01-19,13.0253,226186880,13.0162,13.094,12.844,NVDA
2021-01-15,12.8595,277781280,13.228,13.3253,12.8485,NVDA
2021-01-14,13.2003,283120280,13.575,13.5998,13.1805,NVDA
2021-01-13,13.5318,210028440,13.49,13.625,13.385,NVDA
2021-01-12,13.4848,291477720,13.7525,13.7545,13.345,NVDA
2021-01-11,13.6215,519028800,13.4188,13.961,13.3625,NVDA
2021-01-08,13.2768,292528600,13.3625,13.421,13.042,NVDA
2021-01-07,13.344,461481600,12.9675,13.3778,12.8865,NVDA
2021-01-06,12.6145,580423200,13.2225,13.245,12.586,NVDA
2021-01-05,13.4048,322759920,13.0998,13.4435,13.087,NVDA
2021-01-04,13.1135,560642000,13.1043,13.6525,12.9625,NVDA
2020-12-31,13.055,192424400,13.1365,13.1511,12.915,NVDA
2020-12-30,13.1458,225397160,12.9903,13.2137,12.8968,NVDA
2020-12-29,12.9433,170372160,12.925,13.0725,12.8423,NVDA
2020-12-28,12.9,212565640,13.0625,13.0625,12.7632,NVDA
2020-12-24,12.9938,97883520,13.0373,13.1325,12.9387,NVDA
2020-12-23,13.0093,179142760,13.256,13.275,13.005,NVDA
2020-12-22,13.2783,186314880,13.3193,13.3372,13.0539,NVDA
2020-12-21,13.3323,302332160,13.0748,13.37,12.9675,NVDA
2020-12-18,13.272,342064640,13.379,13.405,13.0705,NVDA
2020-12-17,13.3413,231383880,13.3668,13.3795,13.1785,NVDA
2020-12-16,13.2425,223114680,13.4225,13.4373,13.2125,NVDA
2020-12-15,13.3605,193485920,13.4398,13.464,13.1868,NVDA
2020-12-14,13.3088,270157880,13.0879,13.3888,13.0775,NVDA
2020-12-11,13.0132,209265640,12.9673,13.02,12.823,NVDA
2020-12-10,12.9723,207764720,12.869,13.0687,12.8494,NVDA
2020-12-09,12.9308,401301200,13.3005,13.414,12.8682,NVDA
2020-12-08,13.35,271920880,13.585,13.5988,13.2815,NVDA
2020-12-07,13.6068,223243240,13.6013,13.7313,13.5,NVDA
2020-12-04,13.5583,202243400,13.4485,13.56,13.3887,NVDA
2020-12-03,13.396,199520640,13.5875,13.66,13.329,NVDA
2020-12-02,13.5445,283361200,13.3505,13.6734,13.2343,NVDA
2020-12-01,13.39,297571280,13.4923,13.5288,13.2283,NVDA
2020-11-30,13.4015,286952000,13.265,13.4125,12.9724,NVDA
2020-11-27,13.2613,167275200,13.375,13.4075,13.1705,NVDA
2020-11-25,13.2348,259916400,13.0325,13.2694,13.02,NVDA
2020-11-24,12.9577,346499960,13.1425,13.162,12.885,NVDA
2020-11-23,13.14,361354200,13.1711,13.3825,13.0155,NVDA
2020-11-20,13.0878,341089800,13.454,13.4945,13.065,NVDA
2020-11-19,13.4403,565934400,13.2128,13.4875,13.1,NVDA
2020-11-18,13.4288,510925200,13.4653,13.6058,13.185,NVDA
2020-11-17,13.4223,312027960,13.5525,13.5963,13.3039,NVDA
2020-11-16,13.5153,413774800,13.1725,13.6495,13.156,NVDA
2020-11-13,13.297,346762320,13.6273,13.6687,13.0593,NVDA
2020-11-12,13.4568,366635000,13.4789,13.766,13.316,NVDA
2020-11-11,13.418,404743600,13.0538,13.4349,12.9483,NVDA
2020-11-10,12.77,644067200,13.6065,13.6065,12.6283,NVDA
2020-11-09,13.6308,582978000,14.5525,14.6915,13.6107,NVDA
2020-11-06,14.562,383349280,14.1098,14.5887,13.895,NVDA
2020-11-05,14.16,319028320,14.1625,14.339,13.991,NVDA
2020-11-04,13.7943,410229200,13.3893,13.8275,13.3369,NVDA
2020-11-03,13.0195,272901080,12.7085,13.105,12.6028,NVDA
2020-11-02,12.5808,299652640,12.6578,12.8367,12.395,NVDA
2020-10-30,12.534,417396000,12.85,12.9364,12.3,NVDA
2020-10-29,13.024,320081840,12.8385,13.1928,12.75,NVDA
2020-10-28,12.627,376518080,13.198,13.26,12.609,NVDA
2020-10-27,13.3968,250519680,13.306,13.442,13.1915,NVDA
2020-10-26,13.1412,336894320,13.427,13.6928,13.0385,NVDA
2020-10-23,13.5903,233484280,13.45,13.5933,13.2913,NVDA
2020-10-22,13.361,290479440,13.5225,13.6118,13.2318,NVDA
2020-10-21,13.5248,219597320,13.625,13.7915,13.4775,NVDA
2020-10-20,13.6455,229212040,13.5835,13.7998,13.507,NVDA
2020-10-19,13.4978,298068560,13.9029,13.9835,13.4068,NVDA
2020-10-16,13.8115,242639600,14.0368,14.1215,13.7925,NVDA
2020-10-15,13.97,267225120,13.8107,14.0058,13.7678,NVDA
2020-10-14,14.0953,276647120,14.2905,14.3428,13.96,NVDA
2020-10-13,14.2482,344603120,14.2965,14.3485,14.0186,NVDA
2020-10-12,14.226,434744000,13.9895,14.347,13.9125,NVDA
2020-10-09,13.7628,346890920,13.767,13.8243,13.6608,NVDA
2020-10-08,13.8387,378900880,14.075,14.0845,13.758,NVDA
2020-10-07,13.964,418085200,13.9998,14.1193,13.8635,NVDA
2020-10-06,13.7365,784420000,13.83,14.142,13.665,NVDA
2020-10-05,13.6425,479818400,13.236,13.6443,13.2228,NVDA
2020-10-02,13.0623,552496000,13.225,13.5195,13.051,NVDA
2020-10-01,13.6145,525002400,13.758,13.7627,13.4608,NVDA
2020-09-30,13.5305,689184000,13.1575,13.6225,13.1503,NVDA
2020-09-29,13.2258,623004800,12.9375,13.4428,12.9333,NVDA
2020-09-28,13.035,573809200,13.0403,13.0518,12.75,NVDA
2020-09-25,12.8738,588016400,12.4475,12.8835,12.2458,NVDA
2020-09-24,12.348,731240400,12.0723,12.5695,12.014,NVDA
2020-09-23,12.1238,647012400,12.5755,12.727,12.0793,NVDA
2020-09-22,12.6378,646452000,12.575,12.648,12.1556,NVDA
2020-09-21,12.5173,721042400,11.925,12.5225,11.9045,NVDA
2020-09-18,12.1893,698462000,12.5938,12.6325,11.9888,NVDA
2020-09-17,12.4635,792511600,12.1322,12.5898,12.0348,NVDA
2020-09-16,12.5145,557599600,12.9573,13.0928,12.5138,NVDA
2020-09-15,12.991,727556400,13.28,13.2988,12.8278,NVDA
2020-09-14,12.8723,1201744800,13.081,13.315,12.6311,NVDA
2020-09-11,12.1645,636926800,12.4855,12.6525,11.8958,NVDA
2020-09-10,12.3118,698684400,12.9893,13.0653,12.167,NVDA
2020-09-09,12.715,736198400,12.4,12.8093,12.2318,NVDA
2020-09-08,11.913,795729600,11.7345,12.55,11.7043,NVDA
2024-09-06,401.7,19609530,409.06,410.65,400.8,MSFT
2024-09-05,408.39,14195520,407.62,413.1,406.13,MSFT
2024-09-04,408.9,15135810,405.91,411.24,404.37,MSFT
2024-09-03,409.44,20313600,417.91,419.88,407.03,MSFT
2024-08-30,417.14,24308320,415.6,417.49,412.13,MSFT
2024-08-29,413.12,17045240,414.94,422.05,410.6,MSFT
2024-08-28,410.6,14882660,414.88,415.0,407.31,MSFT
2024-08-27,413.84,13492910,412.86,414.36,410.25,MSFT
2024-08-26,413.49,13152830,416.365,417.2799,411.34,MSFT
2024-08-23,416.79,18493780,416.98,419.26,412.09,MSFT
2024-08-22,415.55,19361900,424.36,426.7899,414.61,MSFT
2024-08-21,424.14,16067300,424.075,426.4,421.72,MSFT
2024-08-20,424.8,16387580,421.7,425.86,421.64,MSFT
2024-08-19,421.53,15233960,418.96,421.75,416.46,MSFT
2024-08-16,418.47,22775590,420.6,421.34,417.3,MSFT
2024-08-15,421.03,20752140,419.8,421.11,417.66,MSFT
2024-08-14,416.86,18266980,414.8,417.72,412.4456,MSFT
2024-08-13,414.01,19414270,409.59,414.95,409.57,MSFT
2024-08-12,406.81,16762880,407.06,408.76,404.2434,MSFT
2024-08-09,406.02,19276670,404.03,408.05,402.2624,MSFT
2024-08-08,402.69,20203030,402.44,405.86,399.9407,MSFT
2024-08-07,398.43,20650910,408.635,410.08,397.47,MSFT
2024-08-06,399.61,24946530,400.0,405.67,398.5,MSFT
2024-08-05,395.15,40709240,389.17,401.04,385.58,MSFT
2024-08-02,408.49,29437900,412.49,415.0,404.34,MSFT
2024-08-01,417.11,30296400,420.785,427.46,413.0901,MSFT
2024-07-31,418.35,42891370,420.495,421.775,412.21,MSFT
2024-07-30,422.92,32687580,427.72,429.05,417.36,MSFT
2024-07-29,426.73,15125840,431.58,432.15,424.7042,MSFT
2024-07-26,425.27,23583840,418.2,428.915,417.27,MSFT
2024-07-25,418.4,29943800,428.8,429.8,417.51,MSFT
2024-07-24,428.9,26805800,440.45,441.48,427.585,MSFT
2024-07-23,444.85,13107050,443.895,448.39,443.1,MSFT
2024-07-22,442.94,15808760,441.79,444.6,438.9125,MSFT
2024-07-19,437.11,20940420,433.1,441.14,432.0,MSFT
2024-07-18,440.37,20794820,444.34,444.65,434.4,MSFT
2024-07-17,443.52,21754020,442.59,444.85,439.18,MSFT
2024-07-16,449.52,17175680,454.22,454.3,446.66,MSFT
2024-07-15,453.96,14429450,453.3,457.26,451.43,MSFT
2024-07-12,453.55,16324270,454.325,456.36,450.645,MSFT
2024-07-11,454.7,23111180,462.98,464.78,451.55,MSFT
2024-07-10,466.25,18196100,461.22,466.46,458.855,MSFT
2024-07-09,459.54,17228510,467.0,467.33,458.0,MSFT
2024-07-08,466.24,12962320,466.55,467.7,464.46,MSFT
2024-07-05,467.56,16000290,459.61,468.35,458.965,MSFT
2024-07-03,460.77,9932830,458.19,461.02,457.88,MSFT
2024-07-02,459.28,13979780,453.2,459.59,453.113,MSFT
2024-07-01,456.73,17662820,448.66,457.37,445.66,MSFT
2024-06-28,446.95,28362270,453.07,455.38,446.41,MSFT
2024-06-27,452.85,14806320,452.175,456.17,451.77,MSFT
2024-06-26,452.16,16507030,449.0,453.6,448.19,MSFT
2024-06-25,450.95,16747530,448.25,451.42,446.75,MSFT
2024-06-24,447.67,15913720,449.8,452.75,446.41,MSFT
2024-06-21,449.78,34486170,447.38,450.58,446.51,MSFT
2024-06-20,445.7,19877380,446.3,446.53,441.27,MSFT
2024-06-18,446.34,17112500,449.705,450.14,444.89,MSFT
2024-06-17,448.37,20790030,442.585,450.94,440.72,MSFT
2024-06-14,442.57,13581990,438.275,443.1376,436.721,MSFT
2024-06-13,441.58,15960570,440.85,443.39,439.37,MSFT
2024-06-12,441.06,22366230,435.32,443.4,433.25,MSFT
2024-06-11,432.68,14551100,425.475,432.82,425.25,MSFT
2024-06-10,427.87,14003030,424.7,428.08,423.89,MSFT
2024-06-07,423.85,13621650,426.2,426.28,423.0,MSFT
2024-06-06,424.52,14861250,424.01,425.31,420.58,MSFT
2024-06-05,424.01,16988040,417.81,424.08,416.3,MSFT
2024-06-04,416.07,14348920,412.43,416.44,409.675,MSFT
2024-06-03,413.52,17484680,415.525,416.43,408.9234,MSFT
2024-05-31,415.13,47995250,416.75,416.75,404.51,MSFT
2024-05-30,414.67,28424850,424.3,424.3,414.24,MSFT
2024-05-29,429.17,15517130,425.69,430.94,425.69,MSFT
2024-05-28,430.32,15718020,429.63,430.82,426.6,MSFT
2024-05-24,430.16,11855290,427.19,431.055,424.41,MSFT
2024-05-23,427.0,17211690,432.97,433.6,425.424,MSFT
2024-05-22,430.52,18073700,430.09,432.41,427.13,MSFT
2024-05-21,429.04,21453260,426.825,432.97,424.85,MSFT
2024-05-20,425.34,16272140,420.21,426.77,419.99,MSFT
2024-05-17,420.21,15352240,422.54,422.92,418.025,MSFT
2024-05-16,420.99,17530050,421.8,425.42,420.35,MSFT
2024-05-15,423.08,22239530,417.9,423.81,417.27,MSFT
2024-05-14,416.56,15109310,412.02,417.49,411.55,MSFT
2024-05-13,413.72,15440230,418.01,418.348,410.82,MSFT
2024-05-10,414.74,13402280,412.935,415.38,411.8,MSFT
2024-05-09,412.32,14689730,410.57,412.72,409.1,MSFT
2024-05-08,410.54,11792310,408.17,412.23,406.7132,MSFT
2024-05-07,409.34,20018230,414.66,414.67,409.09,MSFT
2024-05-06,413.54,16996640,408.76,413.93,406.3701,MSFT
2024-05-03,406.66,17446720,402.28,407.15,401.86,MSFT
2024-05-02,397.84,17709360,397.66,399.93,394.6515,MSFT
2024-05-01,394.94,23562480,392.61,401.7199,390.31,MSFT
2024-04-30,389.33,28781370,401.49,402.16,389.17,MSFT
2024-04-29,402.25,19582090,405.25,406.32,399.19,MSFT
2024-04-26,406.32,29694650,412.17,413.0,405.7601,MSFT
2024-04-25,399.04,40586450,394.03,399.8899,388.03,MSFT
2024-04-24,409.06,15065330,409.56,412.47,406.78,MSFT
2024-04-23,407.57,15734500,404.235,408.2,403.06,MSFT
2024-04-22,400.96,20286880,400.08,402.85,395.75,MSFT
2024-04-19,399.12,30565790,404.03,405.48,397.77,MSFT
2024-04-18,404.27,21029920,410.63,411.89,403.95,MSFT
2024-04-17,411.84,15855490,417.25,418.88,410.33,MSFT
2024-04-16,414.58,16765620,414.57,418.4,413.7301,MSFT
2024-04-15,413.64,20273540,426.6,426.82,413.43,MSFT
2024-04-12,421.9,19253750,424.05,425.1794,419.77,MSFT
2024-04-11,427.93,17966420,425.82,429.37,422.36,MSFT
2024-04-10,423.26,16216580,422.19,424.03,419.7,MSFT
2024-04-09,426.28,12512290,426.44,427.74,421.62,MSFT
2024-04-08,424.59,14272390,425.17,427.28,423.3,MSFT
2024-04-05,425.52,16554760,420.01,426.51,418.32,MSFT
2024-04-04,417.88,19370880,424.99,428.67,417.57,MSFT
2024-04-03,420.45,16502260,419.73,423.26,419.085,MSFT
2024-04-02,421.44,17911990,420.11,422.38,417.84,MSFT
2024-04-01,424.57,16315960,423.95,427.89,422.22,MSFT
2024-03-28,420.72,21871160,420.96,421.87,419.12,MSFT
2024-03-27,421.43,16704980,424.44,424.45,419.01,MSFT
2024-03-26,421.65,16725650,425.61,425.99,421.35,MSFT
2024-03-25,422.86,18060450,425.24,427.41,421.61,MSFT
2024-03-22,428.74,17648470,429.7,429.86,426.07,MSFT
2024-03-21,429.37,21296220,429.83,430.82,427.16,MSFT
2024-03-20,425.23,17860090,422.0,425.96,420.66,MSFT
2024-03-19,421.41,19837920,417.83,421.6656,415.55,MSFT
2024-03-18,417.32,20105980,414.25,420.73,413.78,MSFT
2024-03-15,416.42,45079900,419.29,422.6,412.79,MSFT
2024-03-14,425.22,34157300,420.24,427.82,417.99,MSFT
2024-03-13,415.1,17115930,418.1,418.18,411.45,MSFT
2024-03-12,415.28,22457000,407.62,415.57,406.79,MSFT
2024-03-11,404.52,16120750,403.762,405.68,401.26,MSFT
2024-03-08,406.22,18002190,407.96,410.42,404.33,MSFT
2024-03-07,409.14,18718480,406.12,409.78,402.24,MSFT
2024-03-06,402.09,22344150,402.97,405.16,398.39,MSFT
2024-03-05,402.65,26919180,413.96,414.25,400.64,MSFT
2024-03-04,414.92,17595960,413.44,417.35,412.32,MSFT
2024-03-01,415.5,17823450,411.27,415.87,410.88,MSFT
2024-02-29,413.64,31947260,408.64,414.2,405.92,MSFT
2024-02-28,407.72,13183130,408.175,409.3,405.3201,MSFT
2024-02-27,407.48,14835830,407.99,408.32,403.85,MSFT
2024-02-26,407.54,16193510,411.455,412.16,407.36,MSFT
2024-02-23,410.34,16295880,415.67,415.86,408.97,MSFT
2024-02-22,411.65,27009870,410.19,412.83,408.57,MSFT
2024-02-21,402.18,18631070,400.17,402.29,397.22,MSFT
2024-02-20,402.79,24307920,403.24,404.49,398.01,MSFT
2024-02-16,404.06,22296500,407.96,408.29,403.44,MSFT
2024-02-15,406.56,21825530,408.14,409.13,404.29,MSFT
2024-02-14,409.49,20401190,408.07,409.84,404.57,MSFT
2024-02-13,406.32,27824940,404.94,410.071,403.39,MSFT
2024-02-12,415.26,21202920,420.555,420.74,414.75,MSFT
2024-02-09,420.55,22032840,415.25,420.82,415.09,MSFT
2024-02-08,414.11,21225260,414.05,415.56,412.53,MSFT
2024-02-07,414.05,22340530,407.44,414.3,407.4,MSFT
2024-02-06,405.49,18382620,405.88,407.97,402.91,MSFT
2024-02-05,405.65,25352290,409.9,411.16,403.99,MSFT
2024-02-02,411.22,28256670,403.81,412.65,403.56,MSFT
2024-02-01,403.78,30657730,401.83,408.0,401.8,MSFT
2024-01-31,397.58,47871100,406.96,415.32,397.21,MSFT
2024-01-30,408.59,33477610,412.26,413.05,406.4501,MSFT
2024-01-29,409.72,24510240,406.06,409.98,404.33,MSFT
2024-01-26,403.93,17803270,404.37,406.17,402.43,MSFT
2024-01-25,404.87,21021160,404.32,407.01,402.5294,MSFT
2024-01-24,402.56,24866950,401.54,405.63,400.45,MSFT
2024-01-23,398.9,20525880,395.75,399.38,393.93,MSFT
2024-01-22,396.51,27016900,400.02,400.62,393.59,MSFT
2024-01-19,398.67,29331140,395.76,398.67,393.5,MSFT
2024-01-18,393.87,23392070,391.72,393.99,390.12,MSFT
2024-01-17,389.47,22234110,387.98,390.11,384.81,MSFT
2024-01-16,390.27,27202270,393.66,394.03,387.6229,MSFT
2024-01-12,388.47,21661150,385.49,388.68,384.65,MSFT
2024-01-11,384.63,27850850,386.0,390.68,380.38,MSFT
2024-01-10,382.77,25514250,376.37,384.17,376.32,MSFT
2024-01-09,375.79,20829950,372.01,375.99,371.19,MSFT
2024-01-08,374.69,23133970,369.3,375.2,369.01,MSFT
2024-01-05,367.75,21004580,368.97,372.06,366.5,MSFT
2024-01-04,367.94,20901500,370.665,373.1,367.17,MSFT
2024-01-03,370.6,23083470,369.01,373.2562,368.51,MSFT
2024-01-02,370.87,25258630,373.86,375.9,366.771,MSFT
2023-12-29,376.04,18730840,376.0,377.16,373.48,MSFT
2023-12-28,375.28,14327010,375.37,376.458,374.16,MSFT
2023-12-27,374.07,14905410,373.69,375.06,372.8116,MSFT
2023-12-26,374.66,12673050,375.0,376.94,373.5,MSFT
2023-12-22,374.58,17107480,373.68,375.18,372.71,MSFT
2023-12-21,373.54,17708010,372.56,374.41,370.04,MSFT
2023-12-20,370.62,26316650,375.0,376.03,370.53,MSFT
2023-12-19,373.26,20603660,371.49,373.26,369.84,MSFT
2023-12-18,372.65,21802880,369.45,373.0,368.68,MSFT
2023-12-15,370.73,78502320,366.85,372.4,366.28,MSFT
2023-12-14,365.93,43277460,373.31,373.76,364.13,MSFT
2023-12-13,374.37,30955530,376.02,377.6361,370.77,MSFT
2023-12-12,374.38,24838250,370.85,374.42,370.46,MSFT
2023-12-11,371.3,27708760,368.48,371.6,366.1,MSFT
2023-12-08,374.23,20154370,369.2,374.46,368.23,MSFT
2023-12-07,370.95,23118860,368.23,371.4527,366.32,MSFT
2023-12-06,368.8,21182070,373.54,374.18,368.03,MSFT
2023-12-05,372.52,23065040,366.45,373.075,365.621,MSFT
2023-12-04,369.14,32063310,369.1,369.52,362.9,MSFT
2023-12-01,374.51,33040470,376.76,378.16,371.31,MSFT
2023-11-30,378.91,30554420,378.49,380.09,375.47,MSFT
2023-11-29,378.85,28963400,383.76,384.3,377.44,MSFT
2023-11-28,382.7,20453110,378.35,383.0,378.16,MSFT
2023-11-27,378.61,22179230,376.78,380.64,376.2,MSFT
2023-11-24,377.43,10176650,377.33,377.97,375.135,MSFT
2023-11-22,377.85,23361180,378.0,379.7899,374.965,MSFT
2023-11-21,373.07,28423150,375.67,376.2215,371.12,MSFT
2023-11-20,377.44,52528960,371.22,378.87,371.0,MSFT
2023-11-17,369.85,40325370,373.61,374.37,367.0,MSFT
2023-11-16,376.17,27182320,370.96,376.35,370.18,MSFT
2023-11-15,369.67,26860100,371.28,373.13,367.11,MSFT
2023-11-14,370.27,27683860,371.01,371.95,367.3454,MSFT
2023-11-13,366.68,19986510,368.22,368.47,365.9,MSFT
2023-11-10,369.67,28065160,361.49,370.1,361.07,MSFT
2023-11-09,360.69,24847330,362.3,364.79,360.362,MSFT
2023-11-08,363.2,26767830,361.68,363.87,360.55,MSFT
2023-11-07,360.53,25833930,359.4,362.46,357.63,MSFT
2023-11-06,356.53,23828300,353.45,357.54,353.35,MSFT
2023-11-03,352.8,23637670,349.63,354.39,347.33,MSFT
2023-11-02,348.32,24348070,347.24,348.83,344.77,MSFT
2023-11-01,346.07,28158820,339.79,347.42,339.65,MSFT
2023-10-31,338.11,20265280,338.85,339.0,334.69,MSFT
2023-10-30,337.31,22828080,333.41,339.45,331.83,MSFT
2023-10-27,329.81,29856520,330.425,336.72,328.4007,MSFT
2023-10-26,327.89,37828540,340.54,341.63,326.94,MSFT
2023-10-25,340.67,55053830,345.02,346.2,337.62,MSFT
2023-10-24,330.53,31153570,331.3,331.84,327.6,MSFT
2023-10-23,329.32,24374750,325.47,332.725,324.39,MSFT
2023-10-20,326.67,25027720,331.72,331.92,325.45,MSFT
2023-10-19,331.32,25052070,332.15,336.88,330.91,MSFT
2023-10-18,330.11,23153600,332.49,335.59,328.3,MSFT
2023-10-17,332.06,18338520,329.59,333.46,327.41,MSFT
2023-10-16,332.64,22158050,331.05,336.14,330.6,MSFT
2023-10-13,327.73,21085700,332.38,333.83,326.36,MSFT
2023-10-12,331.16,19313100,330.565,333.6299,328.72,MSFT
2023-10-11,332.42,20063250,331.21,332.82,329.14,MSFT
2023-10-10,328.39,20557090,330.96,331.1,327.67,MSFT
2023-10-09,329.82,19891180,324.75,330.3,323.18,MSFT
2023-10-06,327.26,25673630,316.55,329.19,316.3,MSFT
2023-10-05,319.36,16965630,319.09,319.98,314.9,MSFT
2023-10-04,318.955,20720140,314.03,320.04,314.0,MSFT
2023-10-03,313.39,21033490,320.83,321.39,311.215,MSFT
2023-10-02,321.8,20570010,316.28,321.888,315.18,MSFT
2023-09-29,315.75,24147300,317.75,319.47,314.98,MSFT
2023-09-28,313.64,19683560,310.99,315.48,309.45,MSFT
2023-09-27,312.79,19410080,312.3,314.299,309.69,MSFT
2023-09-26,312.14,26297570,315.13,315.88,310.02,MSFT
2023-09-25,317.54,17835960,316.59,317.67,315.0,MSFT
2023-09-22,317.01,21447890,321.32,321.45,316.15,MSFT
2023-09-21,319.53,35560360,319.26,325.3499,315.0,MSFT
2023-09-20,320.77,21436530,329.51,329.59,320.51,MSFT
2023-09-19,328.65,16514490,326.17,329.39,324.51,MSFT
2023-09-18,329.06,16834210,327.8,330.4,326.36,MSFT
2023-09-15,330.22,37679790,336.92,337.3975,329.65,MSFT
2023-09-14,338.7,20267050,339.148,340.86,336.57,MSFT
2023-09-13,336.06,16544410,331.31,336.85,331.17,MSFT
2023-09-12,331.77,17565480,335.815,336.79,331.48,MSFT
2023-09-11,337.94,16583320,337.24,338.42,335.43,MSFT
2023-09-08,334.27,19548170,330.09,336.16,329.46,MSFT
2023-09-07,329.91,18381000,331.29,333.08,329.03,MSFT
2023-09-06,332.88,17535770,333.38,334.46,330.18,MSFT
2023-09-05,333.55,18553860,329.0,334.85,328.66,MSFT
2023-09-01,328.66,14942020,331.31,331.99,326.78,MSFT
2023-08-31,327.76,26410950,329.2,330.9099,326.78,MSFT
2023-08-30,328.79,15222110,328.67,329.81,326.445,MSFT
2023-08-29,328.41,19284590,321.88,328.9835,321.88,MSFT
2023-08-28,323.7,14808480,325.66,326.15,321.722,MSFT
2023-08-25,322.98,21684100,321.47,325.36,318.8001,MSFT
2023-08-24,319.97,23281430,332.85,332.98,319.96,MSFT
2023-08-23,327.0,21166380,323.82,329.2,323.46,MSFT
2023-08-22,322.46,16102020,325.5,326.075,321.46,MSFT
2023-08-21,321.88,24039960,317.93,322.77,317.04,MSFT
2023-08-18,316.48,24755010,314.49,318.38,311.5508,MSFT
2023-08-17,316.88,21257160,320.54,321.87,316.21,MSFT
2023-08-16,320.4,20698860,320.8,324.42,319.8035,MSFT
2023-08-15,321.86,16966290,323.0,325.09,320.9034,MSFT
2023-08-14,324.04,18836140,321.39,324.06,320.08,MSFT
2023-08-11,321.01,24355490,320.26,322.41,319.21,MSFT
2023-08-10,322.93,20113730,326.015,328.26,321.18,MSFT
2023-08-09,322.23,22373270,326.47,327.11,321.0499,MSFT
2023-08-08,326.05,22327570,326.96,328.75,323.0,MSFT
2023-08-07,330.11,17741530,328.37,331.11,327.52,MSFT
